time,close,volume
2022-02-10 22:02:27.984,418.5615299753887,1669424428.261077
2022-02-10 23:02:18.274,419.3453395911091,1594040838.1466646
2022-02-11 00:03:30.207,415.5170960475197,1618182595.8288221
2022-02-11 01:00:36.869,411.69347435774125,1678363486.7298937
2022-02-11 02:00:35.720,413.3510605955287,1695144922.0081797
2022-02-11 06:00:24.346,412.1641758066456,1260950991.9448996
2022-02-11 07:05:31.308,415.60445215938284,1639369356.8665743
2022-02-11 08:09:31.741,418.25958481708244,1669939894.6934824
2022-02-11 09:13:01.782,414.5799337484049,1701761859.7950783
2022-02-11 10:02:19.593,417.48883195692844,1588174346.6740863
2022-02-11 11:01:04.608,417.2155526302042,1692967784.017173
2022-02-11 12:01:13.562,415.22884261390993,1459026100.2931752
2022-02-11 13:02:01.695,416.6523775207309,1629586616.645372
2022-02-11 14:01:57.324,417.37393392947655,1499500231.4665213
2022-02-11 15:00:57.383,416.8333050986145,1406242356.102624
2022-02-11 17:01:01.922,414.94648390130743,1290352353.074404
2022-02-11 18:00:29.298,413.71859075781833,1246859650.611715
2022-02-11 19:00:26.090,408.676383501234,1240848212.4900122
2022-02-11 20:00:18.045,406.11772306602904,1286215251.3068204
2022-02-11 21:01:56.787,400.12748282240625,1265458934.574957
2022-02-11 22:00:27.684,399.3321948396501,1262038309.2378867
2022-02-11 23:01:20.173,394.1113969483933,1333645498.716224
2022-02-12 00:01:28.955,400.9747011099451,1177766624.5480516
2022-02-12 01:01:22.108,399.7515447416365,1322654108.497427
2022-02-12 02:00:25.648,402.4323615319908,1312509098.4913757
2022-02-12 03:01:46.370,403.73826428508573,1194486947.1591258
2022-02-12 04:00:39.310,401.0388399445245,725011904.1997305
2022-02-12 05:01:56.089,400.72073391398584,1283113067.4262705
2022-02-12 06:00:55.168,399.7766656758779,1266351296.5616622
2022-02-12 07:00:23.401,397.05725837469254,1303356385.5849206
2022-02-12 08:02:00.840,398.3274586685398,1339312162.6709807
2022-02-12 09:01:53.767,401.0755504062118,1166449713.05972
2022-02-12 10:00:28.068,402.9354330202111,1221076940.3358765
2022-02-12 11:01:53.484,399.9442905701805,1310489308.4786267
2022-02-12 12:00:54.903,401.9793346800573,1335263978.747068
2022-02-12 13:02:19.530,400.5284553205167,1284550905.8833337
2022-02-12 14:01:13.330,399.844307847159,1302970169.2356765
2022-02-12 15:00:45.945,399.62705044052547,1290030581.1089358
2022-02-12 16:01:44.048,398.0452998471428,1145530949.0415905
2022-02-12 17:00:11.193,405.90456535399636,1308089114.2760391
