time,close,volume
2022-02-10 22:02:27.814,108.13792531954383,1953108171.613971
2022-02-10 23:02:10.997,108.27539969567607,1934873835.2714458
2022-02-11 00:03:37.353,106.36955412129397,1943797955.5869815
2022-02-11 01:02:15.462,104.80010135177383,1977305185.1224718
2022-02-11 02:02:13.657,105.30421698037165,2056175405.348413
2022-02-11 06:00:28.091,104.0559126473308,1982874433.8529594
2022-02-11 07:05:32.887,104.96691115258726,1955980311.025422
2022-02-11 08:04:03.035,105.80046121173596,1992351944.4583325
2022-02-11 09:13:05.565,105.28029077987706,2009090171.931282
2022-02-11 10:02:24.831,106.10827918108764,1990828592.1298447
2022-02-11 11:01:44.935,106.39233789668708,1961965783.4523854
2022-02-11 12:01:58.203,105.76472525851403,1947100552.5774963
2022-02-11 13:01:57.038,106.4633907086956,1915395189.7289684
2022-02-11 14:02:02.241,107.87278198459921,1837730702.6359286
2022-02-11 15:00:33.319,107.77865180138477,1754378945.1214159
2022-02-11 17:01:09.052,106.05458824022479,1537713121.42592
2022-02-11 18:01:55.010,105.72741992846385,1464689323.5894032
2022-02-11 19:00:29.695,101.51383198209375,1498969300.7844388
2022-02-11 20:00:46.397,99.9534505977939,1562706937.4440536
2022-02-11 21:01:50.153,97.77932438701191,1695201479.496494
2022-02-11 22:00:18.877,97.6971157541839,1682901261.7769372
2022-02-11 23:00:58.591,95.67634165361291,1714031188.87333
2022-02-12 00:01:32.438,96.46324431285534,1738208639.1534996
2022-02-12 01:00:28.658,96.47500349434672,1664545680.9962463
2022-02-12 02:00:38.015,97.82508868168271,1640976693.3850229
2022-02-12 03:01:16.418,98.20086312839503,1604949502.1220908
2022-02-12 04:00:22.202,97.09462759008414,1610305643.4404402
2022-02-12 05:01:18.095,96.9526945974011,1618630893.3370495
2022-02-12 06:01:13.504,96.1699365742163,1613226595.3744056
2022-02-12 07:00:41.776,94.91615649651858,1607321035.5305154
2022-02-12 08:00:53.032,94.22073266141514,1684908726.5069335
2022-02-12 09:01:51.547,95.6003285310415,1726195307.105679
2022-02-12 10:01:09.792,95.81355519742355,1716390525.6806715
2022-02-12 11:01:46.560,95.15433456813315,1694839824.839405
2022-02-12 12:00:26.477,95.80239453261206,1733825283.8328304
2022-02-12 13:02:26.664,95.40379611960338,1727296290.6959262
2022-02-12 14:01:32.400,95.37237346678167,1678167801.0192647
2022-02-12 15:00:25.032,94.43029090679076,1679195636.2614908
2022-02-12 16:00:12.342,95.08682206475979,1670567246.4384189
2022-02-12 17:02:10.884,97.67123860818967,1745150375.2813046
2022-02-12 18:00:41.705,97.60025948317454,1751464946.9802904
2022-02-12 19:00:36.970,98.44842616908856,1720929505.242537
2022-02-12 20:02:04.267,97.21490703569775,1576383741.540184
2022-02-12 21:01:47.340,97.99615613211834,1456842160.561725
2022-02-12 22:00:56.772,95.1749978785489,1418335448.2777
2022-02-12 23:00:08.144,96.12166956526636,1374918284.2415354
2022-02-13 00:01:48.954,95.9814820884106,1337747636.8647013
2022-02-13 01:01:34.706,96.9676380019375,1334922772.3640342
2022-02-13 02:01:46.615,96.24536637843428,1338403128.3782582
2022-02-13 03:00:17.700,96.2169124870841,1306373053.1720936
2022-02-13 04:00:55.258,96.07595451424558,1295084617.8419313
2022-02-13 05:00:09.978,95.631194055749,1274747236.5686796
2022-02-13 06:01:50.131,96.01000854915426,1271198881.8286889
2022-02-13 07:01:06.888,96.59851431573487,1210112427.5993807
2022-02-13 08:01:49.933,96.47415287206775,1133232691.8344917
2022-02-13 09:01:38.835,96.71035102375976,1075947466.3292224
2022-02-13 10:00:31.310,96.32299458777061,1068298741.6036546
2022-02-13 11:01:21.938,96.62074368933177,1071256605.9781276
2022-02-13 12:00:55.911,96.31762992726306,1055179127.924514
2022-02-13 13:01:22.144,96.42063526383812,1024319862.0299253
2022-02-13 14:00:18.635,96.4831288681781,1014309012.3998955
2022-02-13 15:01:27.908,96.257206763039,1001809217.9746453
2022-02-13 16:02:04.321,95.85475230022116,972291764.1589262
2022-02-13 17:01:43.023,94.04476604591962,938315619.2614464
2022-02-13 18:01:55.378,93.62359522753012,1005264757.4773082
2022-02-13 19:01:17.764,91.92033901225476,954222293.9224062
2022-02-13 20:01:27.187,92.35124406634465,957372827.7290181
2022-02-13 21:00:44.932,93.23456193321314,992747654.243303
2022-02-13 22:01:11.065,93.2472279916498,930720945.4174236
2022-02-13 23:01:50.426,93.94160567795619,897283606.1111876
2022-02-14 00:01:24.540,93.36714504855237,910049119.2353679
2022-02-14 01:00:24.958,92.64248220035503,928912555.913392
2022-02-14 02:02:04.240,91.39117678725749,948685281.8701284
2022-02-14 03:00:48.308,91.6823119007443,960654979.97666
2022-02-14 04:01:28.818,93.40330417879166,1009217626.3371615
2022-02-14 05:01:54.195,93.62320909615141,1002899259.0241381
2022-02-14 06:02:07.960,93.07208617813907,1004872922.6809205
2022-02-14 07:03:10.847,94.54364295754137,1056039587.0353205
2022-02-14 08:02:14.351,94.74295770255613,1058697268.277743
2022-02-14 09:00:51.455,93.88527018473631,1061576216.9811647
2022-02-14 10:02:15.890,92.63229591727188,1080652123.5833168
2022-02-14 11:01:54.350,92.8128548243331,1070500963.7338706
2022-02-14 12:01:49.488,93.32975349690781,1105426271.1225214
2022-02-14 13:00:15.823,94.58657554173854,1137341678.006077
2022-02-14 14:01:22.106,95.72601613697368,1209401636.1191175
2022-02-14 15:00:44.946,97.4067733264457,1279608624.8566823
2022-02-14 16:01:10.877,96.81453410977493,1346327976.4895134
2022-02-14 17:01:09.581,97.61335093927173,1319095897.0751078
2022-02-14 18:02:02.883,96.8124397253936,1289878529.3825445
2022-02-14 19:01:06.346,95.31606969007838,1271197675.2955585
2022-02-14 20:01:53.870,94.54357303377209,1290874182.6671712
2022-02-14 21:00:17.452,95.16031349732773,1319203125.194052
2022-02-14 22:03:22.716,95.46388092512125,1196415783.9762263
2022-02-14 23:00:23.419,96.62335528873615,1392028571.3749714
2022-02-15 00:01:04.203,96.44224243421378,1364915626.6617208
2022-02-15 01:00:48.177,96.80073951178672,1323880354.2953038
2022-02-15 02:00:31.933,101.07497008552933,1469258795.943965
2022-02-15 03:02:02.457,101.72576138292409,1563666287.8171754
2022-02-15 04:01:24.096,101.45507671309471,1510711560.4956856
2022-02-15 05:01:04.592,101.00276268535927,1522024581.0077696
2022-02-15 06:01:15.604,100.7516997286128,1526833290.4076784
2022-02-15 07:01:44.305,100.97297982366847,1516835151.34762
2022-02-15 08:06:01.024,102.01564467917868,1507328674.4028249
2022-02-15 09:02:13.647,102.80499560351913,1624228500.8101337
