time,open,high,low,close,volume
2022-03-11 20:00:00,86.97,87.05,86.9,86.9,2451
2022-03-11 19:00:00,86.97,87.06,86.97,87.05,349
2022-03-11 18:00:00,87.4,87.4,87.4,87.4,100
2022-03-11 17:00:00,86.97,87.23,86.9,87.1,9794
2022-03-11 16:00:00,88.69,88.83,86.48,87.01,798388
2022-03-11 15:00:00,88.77,89.28,88.57,88.69,225105
2022-03-11 14:00:00,88.58,89.6,88.33,88.74,250017
2022-03-11 13:00:00,88.72,90.11,88.13,88.56,333418
2022-03-11 12:00:00,90.17,90.17,88.09,88.67,704129
2022-03-11 11:00:00,90.86,90.91,88.74,90.25,568632
2022-03-11 10:00:00,91.67,94.7899,89.91,90.87,608759
2022-03-11 09:00:00,91.55,91.9999,91.17,91.17,2197
2022-03-10 20:00:00,89.67,89.67,89.67,89.67,154
2022-03-10 19:00:00,89.64,91.9,89.63,91.02,11144
2022-03-10 18:00:00,89.69,89.69,89.69,89.69,200
2022-03-10 17:00:00,89.65,89.7,89.65,89.7,8616
2022-03-10 16:00:00,89.82,89.84,88.84,89.66,943341
2022-03-10 15:00:00,90.22,90.49,89.22,89.76,312685
2022-03-10 14:00:00,89.63,90.35,88.9,90.18,289999
2022-03-10 13:00:00,89.69,90.91,89.0201,89.6,352096
2022-03-10 12:00:00,87.77,89.85,87.24,89.72,677652
2022-03-10 11:00:00,90.72,92.23,87.58,87.76,773921
2022-03-10 10:00:00,89.71,91.04,87.65,90.81,496207
2022-03-10 09:00:00,90.1712,91.75,89.7,89.95,809209
2022-03-10 08:00:00,91.0,91.0,90.7,90.7,676
2022-03-10 07:00:00,90.0,90.0,90.0,90.0,200
2022-03-09 20:00:00,91.85,91.85,91.66,91.7,1565
2022-03-09 19:00:00,91.9,91.9,91.71,91.71,761
2022-03-09 18:00:00,92.24,92.25,91.91,92.2,769
2022-03-09 17:00:00,91.84,92.25,91.56,92.25,10768
2022-03-09 16:00:00,92.41,93.07,91.7406,91.8,1092242
2022-03-09 15:00:00,91.4,92.99,91.3601,92.47,376632
2022-03-09 14:00:00,91.4,91.92,90.68,91.45,560380
2022-03-09 13:00:00,90.4,92.27,89.93,91.47,412848
2022-03-09 12:00:00,93.03,93.61,90.0901,90.42,789141
2022-03-09 11:00:00,89.7401,93.2,89.7401,93.04,894056
2022-03-09 10:00:00,88.39,90.47,86.96,89.84,638997
2022-03-09 09:00:00,87.11,88.5,87.0,88.49,4189
2022-03-09 08:00:00,87.0,88.25,87.0,88.25,10708
2022-03-09 06:00:00,88.0,88.0,88.0,88.0,435
2022-03-09 05:00:00,86.46,86.49,86.46,86.49,1550
