time,open,high,low,close,volume
2022-04-08 20:00:00,90.75,90.89,90.67,90.89,2049
2022-04-08 19:00:00,90.7,90.95,90.7,90.95,698
2022-04-08 18:00:00,90.7277,91.0,90.7,91.0,1426
2022-04-08 17:00:00,90.69,90.95,90.1838,90.71,31057
2022-04-08 16:00:00,90.89,91.66,90.62,90.79,413690
2022-04-08 15:00:00,90.9,91.35,90.37,90.9983,186384
2022-04-08 14:00:00,92.0062,92.0062,90.55,90.96,223219
2022-04-08 13:00:00,91.97,92.53,91.56,92.11,177206
2022-04-08 12:00:00,92.47,93.1,90.99,91.96,199314
2022-04-08 11:00:00,91.24,93.39,90.7757,92.58,330781
2022-04-08 10:00:00,93.64,93.64,90.11,91.4,403861
2022-04-08 09:00:00,94.8499,94.95,93.8,94.0,9279
2022-04-08 08:00:00,94.5,94.85,94.4,94.4,2505
2022-04-08 07:00:00,94.47,94.47,94.47,94.47,432
2022-04-08 06:00:00,94.02,94.51,94.02,94.51,526
2022-04-08 05:00:00,95.7,95.7,95.35,95.35,810
2022-04-07 20:00:00,93.94,94.5,93.94,94.5,2887
2022-04-07 19:00:00,93.98,93.98,93.66,93.87,2533
2022-04-07 18:00:00,93.86,93.8779,93.55,93.55,1699
2022-04-07 17:00:00,93.86,93.9999,93.85,93.96,5118
2022-04-07 16:00:00,94.43,95.57,93.69,93.97,498730
2022-04-07 15:00:00,94.1054,94.67,93.025,94.46,286976
2022-04-07 14:00:00,91.15,94.26,91.15,94.08,486930
2022-04-07 13:00:00,92.035,92.355,89.73,91.21,413681
2022-04-07 12:00:00,94.485,95.15,91.42,92.055,418752
2022-04-07 11:00:00,95.545,96.669,92.9068,94.5,640427
2022-04-07 10:00:00,94.2952,98.59,93.5,95.6299,585966
2022-04-07 09:00:00,94.55,94.73,93.11,93.6,10446
2022-04-07 08:00:00,94.99,94.99,94.4,94.55,5072
2022-04-07 07:00:00,94.95,95.01,94.85,95.01,3162
2022-04-07 06:00:00,94.78,94.78,94.59,94.78,5271
2022-04-07 05:00:00,94.35,94.96,94.35,94.96,1583
2022-04-06 20:00:00,93.75,93.75,93.5,93.5,524
2022-04-06 19:00:00,94.0,94.0,93.75,93.75,322
2022-04-06 18:00:00,93.89,94.2388,93.26,94.2388,1923
2022-04-06 17:00:00,93.89,94.4,93.6,94.1,12970
2022-04-06 16:00:00,95.03,95.6409,93.06,93.94,574022
2022-04-06 15:00:00,93.93,95.29,92.12,95.0,493137
2022-04-06 14:00:00,92.47,95.05,92.405,94.015,252255
2022-04-06 13:00:00,93.82,93.85,92.29,92.505,274168
2022-04-06 12:00:00,94.705,95.5,93.7253,93.8,270632
2022-04-06 11:00:00,92.6,95.5044,92.32,94.8032,569795
2022-04-06 10:00:00,97.9,99.25,91.8805,92.495,944418
2022-04-06 09:00:00,98.3999,101.232,97.5,98.0,17255
2022-04-06 08:00:00,99.0,99.0,98.02,98.05,2128
2022-04-06 07:00:00,99.2,99.2,99.04,99.04,487
2022-04-06 06:00:00,99.88,99.88,99.29,99.3,961
2022-04-06 05:00:00,100.0,100.0,99.29,99.3,1226
2022-04-05 20:00:00,101.9,101.9,100.99,100.99,600
2022-04-05 19:00:00,101.29,101.78,101.0001,101.78,1105
2022-04-05 18:00:00,101.3752,101.3752,101.3,101.3,736
2022-04-05 17:00:00,100.98,101.28,100.8,101.2,110500
2022-04-05 16:00:00,102.19,102.5,100.84,100.95,611557
2022-04-05 15:00:00,102.38,103.0,101.8073,102.19,249096
2022-04-05 14:00:00,103.0299,103.67,101.97,102.345,214260
2022-04-05 13:00:00,103.16,103.4,101.5014,102.93,276601
2022-04-05 12:00:00,104.94,106.26,102.87,103.11,459679
2022-04-05 11:00:00,108.61,108.86,104.345,104.745,630780
2022-04-05 10:00:00,108.29,109.99,106.7194,108.76,560743
2022-04-05 09:00:00,107.55,109.38,107.5012,108.0,7859
2022-04-05 07:00:00,107.3,107.33,107.2,107.2,3252
2022-04-05 06:00:00,107.64,107.71,107.51,107.51,3916
2022-04-05 05:00:00,108.66,108.66,108.59,108.59,318
2022-04-04 20:00:00,108.75,108.79,108.6,108.6,5389
2022-04-04 19:00:00,108.8,108.8,108.56,108.7,1407
2022-04-04 18:00:00,108.51,108.8,108.3,108.4,2292
2022-04-04 17:00:00,108.64,108.82,108.6,108.7,15569
2022-04-04 16:00:00,108.4,108.7,107.92,108.57,799566
2022-04-04 15:00:00,107.965,108.93,107.46,108.41,300148
2022-04-04 14:00:00,108.36,109.2138,107.9,108.0,303640
2022-04-04 13:00:00,107.52,108.7799,107.465,108.2954,346876
2022-04-04 12:00:00,107.15,107.955,106.35,107.5301,372293
2022-04-04 11:00:00,105.215,108.1091,104.68,107.25,822495
2022-04-04 10:00:00,99.17,105.92,99.17,105.25,562149
2022-04-04 09:00:00,99.43,99.66,99.167,99.5,2430
2022-04-04 08:00:00,100.0,100.0,99.7,99.76,2257
2022-04-04 07:00:00,100.18,100.3,100.18,100.28,922
2022-04-04 06:00:00,99.49,99.84,99.49,99.84,803
2022-04-04 05:00:00,99.4,99.4,99.4,99.4,278
2022-04-01 20:00:00,99.11,99.11,99.11,99.11,437
2022-04-01 18:00:00,98.9477,98.9477,98.9477,98.9477,151
2022-04-01 17:00:00,98.92,99.1595,98.51,99.1595,11958
2022-04-01 16:00:00,98.83,99.46,97.96,98.92,530708
2022-04-01 15:00:00,98.64,99.1482,98.17,98.7695,154886
2022-04-01 14:00:00,98.075,99.25,97.79,98.5644,146253
2022-04-01 13:00:00,98.995,99.49,98.09,98.09,219251
2022-04-01 12:00:00,100.95,102.07,98.995,99.05,295930
2022-04-01 11:00:00,97.37,101.26,97.07,100.885,536506
2022-04-01 10:00:00,99.6,99.62,94.24,97.43,904522
2022-04-01 09:00:00,100.2,100.2,99.458,99.9,7050
2022-04-01 08:00:00,100.01,100.2,99.81,100.2,7889
2022-04-01 07:00:00,99.99,100.12,99.97,100.0,2178
2022-04-01 06:00:00,100.0,100.0,100.0,100.0,334
2022-04-01 05:00:00,99.23,100.06,99.23,100.06,613
2022-03-31 20:00:00,99.5,99.5,99.4,99.5,1008
2022-03-31 19:00:00,99.04,99.04,99.0,99.02,951
2022-03-31 18:00:00,99.4,99.4,99.0,99.01,4956
2022-03-31 17:00:00,99.21,99.72,99.0147,99.72,66645
2022-03-31 16:00:00,101.21,101.72,99.16,99.21,534767
2022-03-31 15:00:00,100.99,101.28,100.2,101.175,178904
2022-03-31 14:00:00,100.79,101.63,100.61,100.95,155043
2022-03-31 13:00:00,101.62,101.82,100.62,100.7,142295
2022-03-31 12:00:00,103.015,103.22,101.21,101.62,277536
2022-03-31 11:00:00,101.76,103.64,100.3527,103.06,329330
2022-03-31 10:00:00,102.0,102.3971,99.05,101.8971,289304
2022-03-31 09:00:00,101.74,102.59,101.74,101.99,4049
2022-03-31 08:00:00,102.0,102.0,101.5,101.75,3553
